,CL:0000057,CL:0000084,CL:0000115,CL:0000182,CL:0000232,CL:0000235,CL:0000576,CL:0000775,CL:0000786,CL:0000814,CL:0002538,CL:1000398,CL:2000055,CL:0000064,CL:0000097,CL:0000151,CL:0000160,CL:0000192,CL:0000236,CL:0000319,CL:0000624,CL:0000625,CL:0000646,CL:0002320,CL:0005006,CL:1000329,CL:1000330,CL:0000037,CL:0000049,CL:0000094,CL:0000233,CL:0000767,CL:0000784,CL:0000787,CL:0000788,CL:0000860,CL:0000875,CL:0000895,CL:0000897,CL:0000908,CL:0000921,CL:0000980,CL:0002394,CL:0000499,CL:0000815,CL:0000841,CL:0000909,CL:0001044,CL:0001050,CL:0001065,CL:0002393,CL:0002399,CL:0000068,CL:0000185,CL:0000492,CL:0000669,CL:0002138,CL:0002503,CL:0002623,CL:0009005,CL:0000900,CL:0000066,CL:0000312,CL:0000738,CL:0002144,CL:0002543,CL:0002573,CL:0002673,CL:1000413,CL:0000359,CL:0002326,CL:4006000,CL:0000067,CL:0002149,CL:0002366,CL:0000034,CL:0000114,CL:0000129,CL:0000136,CL:0000148,CL:0000287,CL:0000451,CL:0000575,CL:0000636,CL:0000681,CL:0000748,CL:0000764,CL:0002303,CL:0002363,CL:0002585,CL:0002586,CL:1000432,CL:1000436,CL:0000134,CL:0000186,CL:0000187,CL:0000188,CL:0000453,CL:0000794,CL:0000038,CL:0000746,CL:0002548,CL:0010008,CL:0000169,CL:0000171,CL:0000763,CL:0002064,CL:0002079,CL:0002275,CL:0002410,CL:0000019,CL:0000158,CL:0002340,CL:0002341,CL:0000077,CL:0000189,CL:0000190,CL:0000388,CL:0002139,CL:0008011,CL:0000807,CL:0000808,CL:0000823,CL:0000893,CL:0000894,CL:0002038,CL:0002365,CL:0002677,CL:1001428,CL:0000131,CL:0000584,CL:0002071,CL:0002250,CL:0009009,CL:0009011,CL:0009016,CL:0019032,CL:1000320,CL:1001516,CL:0000071,CL:0002062,CL:0002063,CL:0002370,CL:0002598,CL:0017000,CL:1000271,CL:1000331,CL:2000016,CL:0009012,CL:0009017,CL:1000334,CL:1000343,CL:1000495,CL:1001589,CL:0002518
CL:0000576,0.7505106767499884,0.5341231575831303,0.6342969149028787,0.6344201464573828,0.8234705872205024,0.2153633739721192,0.0,0.510536228200382,0.7592362786115154,0.5723963064772591,0.6195247563612618,0.7194623627757811,0.39630272085283175,,0.7496657950344691,,0.921763339768749,0.8712842786921434,0.7536140429362501,,0.6180810018034754,0.6640513591901017,0.6015462985057173,,0.5629737622705391,,,0.3298873980380427,0.3506176828244757,0.2024001015301754,0.7565771408649663,0.3880344773779856,0.4237736947978282,0.6269770289784288,0.6900779877748688,0.14969452122095356,0.3565496742121389,0.5027230183136135,0.46915436706493574,0.4470134004096392,0.4426752207358414,0.5408321298931031,0.40477421917887046,0.7625297902242029,,,,,,1.0,,,0.5166564201452696,0.6855527128852507,0.7412805568358006,0.8920231825253501,0.8262169809596631,0.8945209898573295,0.47211553548212776,0.5515368574731939,,0.7926216666557914,,,1.0,1.0,,,1.0,1.0,,,,,,0.7351907174124992,0.7697996827363734,0.2943201512749129,0.7336991027852495,0.7849470037042287,0.842264602131035,0.6636084366949442,0.7666670803126128,0.8994389572467325,0.727584973452465,0.7891099852686376,0.783466383113885,0.7601260105264906,0.8512174683503363,0.7780632871205199,0.8549426391582698,0.7165239441048317,0.7030892971395495,,,,,,1.0,0.5935413895711203,,,,,,0.19566099294510694,,,,,0.7691225158321691,0.7660765041611768,0.8530726285227891,0.7584116311619737,1.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.6183368093714416,0.933690323225105,1.0,0.9172447822103493,1.0,1.0,0.984559514927637,0.8817425276778119,1.0,0.9024993978818965,,,,,,,,,,0.8251184891972144,0.8127220608360172,0.7941336592412328,0.8202450945555217,0.8793431253971412,0.8705746120089719,
CL:0000584,0.8065320902543058,,,,,,0.808753796186323,0.6467848369372479,0.74402396195421,,,,,,0.508744510258984,,0.3758468023061995,,0.5808228442975935,,0.4494476202877191,0.46842486930337984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5843911775511483,0.0,0.1454153195456009,0.27669836231250516,0.3428497766535027,0.1256814393753039,0.3055227231170366,0.41739217032289044,0.483717483152072,0.30671947722043547,,,,,,,,,,0.31078527315764626,0.4938323239288689,0.40940251525743615,0.3675779026654524,0.7975401260093181,0.7414989069428536,
CL:0000624,0.7354250862411998,0.23720179374271316,0.5677733799574073,,0.5632042576252131,0.5007375200755698,0.551325441513245,0.5421216692591561,0.4956608789290779,0.15790608192566172,,,,0.7390581905562142,0.2318262864305146,0.6043361585087645,0.56560947613076,0.6210284137110178,0.28203689928444814,0.6896805424914626,0.0,0.1398821536000936,0.506475827075151,0.6967559820609441,0.4444278362599955,0.716297105675798,0.6858916638292122,0.19717528647073368,0.24747028346371358,0.29390598331935547,0.8019486892933042,0.38416995803057297,0.286171413996813,0.38654590081055384,0.49470083293773687,0.5318964873021425,0.4493723211020031,0.11108790812266944,0.11429661174405531,0.3051470199128135,0.3029755991144052,0.4586945909554533,0.24441410775500452,0.6131515059687579,,,,0.09709843885165786,0.13427480336842323,,0.421824008056266,,0.42450207440631865,0.5752424749875745,0.17001266595210338,0.6747298956881532,0.47937206607598276,0.8831288573605365,0.3006165525827514,0.4682838697776078,,,,,0.5899148565643912,0.756089038055402,,,0.5866978400645246,0.8002102425483634,,,,,,0.2812875522200112,0.37326106376513596,0.6947812660956555,0.2362461485780004,0.41164859932549064,0.6101210906881627,0.32780989120912285,0.4225746723071747,0.6617034401548062,0.3215122200377111,0.33814517898175656,0.31102875738931807,0.34727558299756234,0.6346389524378575,0.5637437347068958,0.6568126642826906,0.3521571233232932,0.4805064874249112,0.5195231496199901,0.6537429688558963,,,,,0.39400308960240643,,,,,,,,,,,,0.4902511268067085,,,0.5380795732557879,0.9094090127234797,0.9238627607697061,0.5301381551763501,0.4841817898657815,0.46782747544026243,,,,,,,,,,0.5054425818634025,0.4422596865595117,0.2220386513465667,0.47180300631482097,0.3820565512568428,0.27928024605116336,0.29736019907720024,0.20886690608115033,0.5174989872775697,0.37210668130465474,0.6567344110000489,0.3662174094129909,0.40794955993817433,0.596386233175813,0.7483087425793066,0.3062798295470299,0.41900573426074955,0.5088268140488225,0.6557390959087396,0.5128437946516317,0.5959424979978228,0.4257407558135395,0.6035815474612006,0.6860897355114642,0.7878958218307013,
CL:0000625,0.791154200980995,0.22680591379119405,0.6557878817338777,,0.6265625070259411,0.5874002525439193,0.6060017533821133,0.5376489295394744,0.5380767020070352,0.13478748352927591,,,,0.8601605250635557,0.37212603141420814,0.8060698328624192,0.6295403761626815,0.7669225020276335,0.4292047542565417,0.841071330003796,0.14872102008181307,0.0,0.6285509728258378,0.8385443347090435,0.5989701914780609,0.8672508468956556,0.8538159371931954,0.17391235661329763,0.22505026267695044,0.29839765277844166,0.47225376687406395,0.4090985271588244,0.32634715547757515,0.34954713132369897,0.4280811619517538,0.4069306221781575,0.4821265822380959,0.09236069813735773,0.07691633784780061,0.21829517062200673,0.1864921040444196,0.44953665972307055,0.14336001464952994,0.6962284580523432,0.05791497828653814,,0.06537484502440943,0.10701328801009255,0.06461952012669184,0.2525811009084692,0.3991625239831422,0.14841133278131044,0.4073437515244619,0.5553224313898392,0.30387609265679894,0.7301797642051807,0.5532089078930353,0.9140113670732379,0.2548273962361945,0.5041688596963271,0.07679396938648832,0.7643682153587434,,,0.6100422064895618,0.6645885538158053,,,0.6011803672821122,0.7811528855753456,,,,,,0.42311172777335176,0.5236780108209395,0.7249817663368595,0.4351897529460256,0.5613866255984791,0.660822371027461,0.4449333927603978,0.5168041316372562,0.737953859444655,0.44648531862029006,0.4672564009895522,0.4452616670485876,0.5071577397138752,0.7283852155809144,0.6672997734819169,0.7576886060666621,0.46958765740823943,0.6496929543611563,0.536087552597715,0.8112151156348308,,,,0.18833753079195298,0.5850415634051604,,,,,,0.7519268825941277,,,,,0.756961933347793,0.6902308616071302,0.8589000122393075,0.7554650245150283,0.611702381039623,0.9173044243407714,0.7607669586850538,0.5456106345515519,0.4943450183301074,0.4813745035584422,0.37955279973379047,0.35906050178074905,0.3886860613960561,0.40944387156100387,0.16354550629880713,0.4165594044284312,0.6348077922651982,0.3971761330752994,,0.5484329112304925,0.4729452767590581,0.2250527733583471,0.5010739513697543,0.3857301126408193,0.27798239711094724,0.28765690547483064,0.271855417318029,0.5165383003073483,0.42305311624121056,0.7516172258074717,0.5143581471838137,0.5407992060230616,0.6704338489213795,0.8541687492818314,0.4666797945157699,0.5466712858142255,0.6004597926258985,0.7421873568605322,0.5830482015892883,0.6427238972392165,0.4926444883496437,0.6715613569890689,0.7314343065418369,0.8187998127773097,0.8387436611785292
CL:0000636,0.8030410057330996,0.9490392316989514,0.8614790311293362,,,1.0,1.0,,0.9199743601471048,,,,,,0.948277879015544,,,,0.9128080747384393,,0.9210229146950183,0.9418757046033793,,,,,,,,,,,,,,,,,,,,,,0.931388274404963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8676798628070528,0.9160394065618681,0.9670638354626179,0.8783517018571362,0.8153403241408462,0.7117917231584481,0.9512277130461287,0.8708183130309715,0.0,0.8755112340913868,0.5246864512513494,0.7660244220498218,0.8349894879422578,0.8597827506490244,0.9244446655484577,0.6993498556618569,0.8961814433008188,0.9261557102076464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0000646,0.7899237527480478,0.6659191745373837,0.5876264282105075,,,0.6753538968631787,0.5640746105779157,0.6348517620920358,0.5968568062002959,0.656661726782748,,,,0.6551439660569629,0.7202467867881879,0.30427705740182504,0.6190259478212082,0.6535779114619308,0.575556681456376,0.5597826862819304,0.5029359129172145,0.5781539350596241,0.0,0.5887688417931327,0.24780157882409257,0.6195516188576419,0.5970923537865783,,,,,0.5722778303520641,0.36474410917111216,0.43594429712813265,0.47230782123598314,0.5374743183890367,0.4244696531596579,,,,,,,,,,,0.5026968705242901,0.5224655579234556,,0.48694906774513635,,0.24121054017028346,0.4312193566514507,0.50851845882393,0.709647908335119,0.6143217462293312,0.8375484000192441,0.4637902337120552,0.16324972453908476,,0.625113013165054,0.5129980308683545,0.5535192787498469,0.7891957225512964,0.8475455604619443,0.6045208865523151,0.6367724004572834,0.7991930143019861,0.6799044181390892,0.7542665492597296,0.8368493862293971,,,,,,,,,,0.4172718321195689,,,,,,,,,,,,,0.5883409006225285,,,,,,,,,,,,,,,,,0.3785315596241014,,,0.5048864688425367,,,,,,,,,,,,,,,,,,,,,,,,,0.6274622499030345,0.3360879568799369,0.35249526695354794,0.4209323546672003,0.7368154576488797,0.2593597708985682,0.18731669641020918,0.3912554472197281,0.6077711384509499,,,,,,,
CL:0000669,0.5282297795642574,0.6696058687925911,0.4859313024813808,,0.6363016406049027,0.6793312873567527,0.7422629793938623,0.6740848516043321,0.6478523941598364,0.6792723948116949,,,,,0.6483534323089973,,,0.19457859843463313,0.654122729340506,,0.5577950574045292,0.5851026460609955,0.6652833797692128,,0.5819092628987432,,,,,,,0.6722398912776713,0.6536334962435562,0.6737240594735203,0.6906847698901496,0.6151197018752717,0.5330966205810561,,,,,,,,,,,0.5645303176311631,0.57787315728072,,0.5809168946256685,,0.6246208917628276,0.34099627747817157,0.7175507546092014,0.0,0.4719665570481772,0.6714438116722303,0.6893765640029873,0.5898467481612029,,0.6743793266463775,1.0,0.8923656936314106,0.5401426856177871,0.6728319463338227,0.7253619572610421,0.6622442066991129,0.4808441150382011,0.2204823370519581,0.8004394709305163,0.49170458491849117,0.817649244150147,0.7989511695340951,0.13732484788136085,,,,,,,0.5178359377977988,,,,,,,,,,,,0.33815632195605144,0.4687555816802249,,,,,,,,,,,,,,,,,0.5896270617099857,,,0.34109617677528226,0.8319785970980519,0.85860860312645,0.3408979439788208,0.35599188770085044,0.3375776122307113,,,,,,,,,0.8215353492535835,,,,,,,,,,,0.4348970132405704,0.4712208886800223,0.538042206590043,0.6337297865949796,0.18006122874693256,0.44720756913768256,0.5153054739120734,0.6054327156587748,0.4989605613943579,,,,,,,
CL:0000681,0.5156193317920535,0.6015745395733152,0.621547058562589,,,0.7822773459813659,0.6441490820634888,,0.4544611939814858,,,,,,0.48430178936840024,,,,0.4525670067735207,,0.356351747105912,0.45378060972232337,,,,,,,,,,,,,,,,,,,,,,0.7307438394892507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07589745397523837,0.36264379948502806,0.7700687644177387,0.3742436484502514,0.46039090783022746,0.6062462617242885,0.6599447771181046,0.19500041346639505,0.6971658225106542,0.0,0.3797800607625756,0.356907055707272,0.3482769368663229,0.677094176590585,0.6314481717026347,0.707604232596284,0.08462186345351917,0.5361187819236302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0000738,0.7253730620358675,0.29138383138739965,0.6522130583781489,,,0.6040384926639961,,0.9171247235152125,0.2661864901191539,0.35403226997164083,,,,,0.23150563292030646,,,0.6049007260006365,0.23181970742861893,,,,0.6131244770569287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.840307434035015,0.757475608707993,,,,,0.7241391628721823,0.7341468895525081,0.0,0.899169569776247,0.8919420311668943,0.7727441548818061,0.9060398454999686,0.8535173606476039,0.8106422275154006,,,0.6802282791965896,0.6906650504674167,0.7981672679859645,,,,,,,,,,,,,,,,,,,0.5522610879242916,0.6084802227201831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0000746,,,,0.3458605651388148,,0.48751256047957897,,,,,,,,,,,,0.8573470940757972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.885784309297835,0.9182191652269776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0000748,0.5420593612825337,0.6213618000487015,0.6478856026427857,,,0.8018714200681317,0.714553611593726,,0.47591996295751315,,,,,,0.5254421524476568,,,,0.49003350163559933,,0.38333565570986017,0.4857229450224008,,,,,,,,,,,,,,,,,,,,,,0.714744783150187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36371032431948797,0.4916681979391896,0.7876333858010558,0.4047782037573698,0.4725584121819795,0.4853176871742079,0.6578158031268447,0.46014715480589435,0.42733535360191394,0.38844252479755254,0.0,0.29555910160383553,0.4440648518456793,0.6642171868938416,0.6698632467505024,0.6258843914102674,0.4188535530202648,0.6046190982325788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0000763,0.7027460327189505,0.5732623666251397,0.6328776871290505,,,0.23087286974033588,0.207931347648728,0.37047141876936607,0.603919591294832,0.5791179489418786,,,,,0.7479172696238672,,,0.9259245367544164,0.4601143568965387,,,0.7994552598124358,,,,,,,,,,,,,,,,,,,,,,0.8253699091227598,,,,,,,,,,,,,,,,,,0.8994683045557555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8446834209175986,,,,0.4687737217038772,0.45125629793252003,0.0,0.46943940649128985,0.4168648170903968,0.4926239234119317,0.5595299633047139,0.8637440511035565,0.8401775666596392,0.8587594384468549,0.893787813431429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0000764,0.623702211317172,0.6169895193243918,0.706562988050212,,,0.7772979813808886,0.7027029306937674,,0.29162276586440866,,,,,,0.45237509741132376,,,,0.39297348941488147,,0.3492453887315825,0.4584614108223907,,,,,,,,,,,,,,,,,,,,,,0.6176198831272618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3055558454851958,0.4981245912787442,0.7801502195415059,0.2522237362121896,0.5546920808332421,0.560223963872805,0.6278510209972993,0.42462360273193267,0.6179676037109182,0.36157955072554393,0.2927510465661795,0.0,0.5237909581787955,0.696198263238217,0.6547514577963265,0.762441560143917,0.3809577367787609,0.5790895203790418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0000767,0.934289896585797,0.2383830721039351,,,0.46599034490671304,0.48338516649572594,0.37932952812128823,0.6339036725500735,0.532877507958039,0.3730770484517695,,,,,,,,0.969835571513281,0.46498932725778125,,0.38423949336374785,0.40152001049968705,0.6432319598025869,,,,,0.042194736667715026,0.10547932237705102,0.29005221958492033,0.7396045108437652,0.0,0.3481572982099589,0.4235599910806023,0.5338584900884167,0.515232982446887,0.45901643752969923,0.23040171775596366,0.1948414230639202,0.1524422366391054,0.14883581207982588,0.5252476629197114,0.05552386247998426,,,,,0.5184958806752765,0.5620833170710918,,0.5977647230577787,,,,,0.9741924747338704,0.6042838366732179,0.9399862949881825,,,,,,,0.7917671812912123,0.8428472571782383,,,0.8181522921029895,0.9727342634604809,,,,,,,,,,,,0.4177769015063619,,,,,,,,,,,,,0.8430643404165102,,,,,,,,,,,,,,,,,0.6649175191046398,,,0.8121570934486737,,,,,,,,,,,,,,,,,,,,,,,,,0.783384160787598,0.6118773477546474,0.6199957031760817,0.714709028416935,0.9446945146097692,0.5350527128290836,0.604434718786601,0.6591319274588536,0.7582033065807081,,,,,,,
CL:0000775,0.8461673315192676,0.693457942018704,0.7239357194061655,0.6314049309025158,0.9079667876170546,0.5889380071517097,0.4860037535279461,0.0,0.712591194230095,0.635775007198685,0.6474606933558039,0.7184327967136935,0.4122309374891183,1.0,0.6985700349982681,1.0,0.7657713454320169,0.9419465493049427,0.6243347138747662,1.0,0.6068123044190303,0.5643492636878096,0.7366727336732057,1.0,0.7142928085550123,1.0,1.0,0.6812274719985901,0.762183025046663,0.6374257335124183,0.611576056544355,0.710402010002582,0.6629897886510167,0.6080802058860292,0.6429833517244185,0.2728829136695292,0.5696725430508077,0.6665799771839472,0.6636954476474145,0.6754332620187913,0.6395658134670098,0.7943109638752383,0.6154883665278598,0.7660593870840394,0.6367350783635721,0.9946339764115554,0.636058786313435,0.7877722471025161,0.7994939000169782,0.6214583237355003,0.27167367914973767,0.44672323995818025,0.3650401148312664,0.5429794437455164,0.28201810051766335,0.9034734420016985,0.6678355927141904,0.9283731913780982,0.1687233429799013,0.45267138473488655,0.29311945248022103,0.6867028521501906,,1.0,0.8565867825202702,0.9136468222361424,,,0.8821649723266504,1.0,,,,,,,,,,,,0.5256018234501092,,,,,,,,,,,,1.0,0.9872415325272375,,,,,0.7741165780883128,,,,,,0.3102780686123545,,,,,0.6284711083958361,0.6558341760970631,0.719271133107505,0.6431787957924712,0.85135554167758,,,,,,,,,,,,,,,0.5378326475545196,0.6352304587122455,0.4621064423869698,0.6367114434803961,0.5071754495945798,0.48355650456336313,0.5577054628779001,0.5698733446125956,0.5774288599583951,0.6349671781040747,0.8458104097740626,0.6944753081878817,0.6392959448110721,0.7516976281489061,1.0,0.6211673726691636,0.712209861320313,0.7152610888609638,0.8453931699394452,0.7176292643363337,0.703081520899658,0.6687331378030522,0.7454396730854786,0.8107031243198143,0.7878738259338005,
CL:0000784,0.6618918131179579,0.27756787529949783,0.39512372118300565,,0.6351143973870743,0.46991574773018846,0.4487320758147976,0.5826157882229736,0.35443318922913836,0.3224855499280712,,,,,0.5406116280815074,,,0.7490337829851403,0.15908397090709178,,0.2821101530999243,0.3232909123069498,0.37436743976036085,,,,,0.2749707636657579,0.2919804259353348,0.3872099237939662,0.583476955019542,0.3351398876810683,0.0,0.31911973010172406,0.3822318618133487,0.4801157070559341,0.39744752938509603,0.3548557268762409,0.34072165210873084,0.2370495261522826,0.32107365669382,0.4613769061576255,0.32829916614993887,0.5648871509932228,0.3167743334834153,0.27982011605612667,0.35371293119332203,0.2998306616109145,0.3392070422597874,0.3434144367881161,0.499073587494508,0.38593591736552707,,,,0.7199999325838593,0.32312809207932947,0.8583622543513981,,,0.32881950056054826,,,,0.515853965923418,0.50185648062406,,,0.7262095838204504,0.7466500426730845,,,,,,,,,,,,0.11630264531367707,,,,,,,,,,,,,0.5118206529068758,,,,,,,,,,,,,,,,,0.45336673733971106,,,0.5447316668030778,,,,,,,,,,,,,,0.425708684874906,,,,,,,,,,,0.6123581797817728,0.29284349424256745,0.34814583397012294,0.5733050200953126,0.6837425796409801,0.2005082437626289,0.3367986383918138,0.48201491448338635,0.613553319126677,,,,,,,
CL:0000786,0.7112365998568954,0.5373465270200175,0.5390042971955158,0.3212743865604186,0.7846878236515865,0.6614024696435629,0.8130673878712613,0.7300040423263042,0.0,0.5743992113145301,0.2894768149834458,0.6155466772703051,0.14325644322656747,0.7287972375880157,0.6555694195065982,0.6778946757956836,0.8792173882530041,0.6105583641117802,0.4084298971352123,0.7238918060563876,0.5911040002063161,0.6103484705626608,0.6168743974920313,0.7736773022206496,0.5122787848354892,0.73354681236817,0.7125177870798398,0.6271569791478818,0.8866036595285184,0.8464729472436476,0.6493090991564234,0.6167671565316941,0.4258926679637791,0.4645661016795673,0.5045698185229468,0.6325795352246015,0.68590374028099,0.471007101267805,0.47518940894584716,0.7824925679210231,0.546021541287421,0.3641874248144467,0.6921271836635331,0.632610737707553,0.37090310378484653,0.7264167680528629,0.38330939604541486,0.5024823564384526,0.5260688269051232,0.4695215855577564,0.5466303759143686,0.6793508699409821,0.5466028258498484,0.787470723260034,0.5407876100100034,0.763159870904581,0.6096801640228409,0.9332967445082561,0.6579354502199805,0.542240523106805,0.25227915980396,0.358224083630056,,0.24730018927647354,0.7401625080669952,0.7771422623513806,,,0.707169110190018,0.8280094584267669,0.8361898370805625,1.0,,,,0.41525508834505065,0.5129481874027839,0.7606845382156958,0.15456831052853456,0.4358510340689957,0.6626794182722866,0.5542197081850435,0.5252924466296548,0.7574862562261665,0.46991734308657607,0.4811317111924167,0.2976441601638964,0.5269029175043525,0.6620178481241302,0.587160595166137,0.796258674143008,0.48494699000489294,0.45591619468781364,0.38618515908068207,0.6200932104495087,0.5333277161818046,0.5336043476230675,0.7412451951331099,0.5205822996052661,1.0,,,,0.692322776625834,0.7083484932672197,0.7449512340223109,0.6804492336948516,0.6972309002685052,0.7096129552721393,0.7670287906534908,,0.3928311527590356,,,0.6807640409620084,,0.8347507686704898,,,,0.571365560627573,0.6557082310375815,0.7922197049924259,0.7590555143710246,0.6198770931493239,0.7673770475350677,0.8109092034800273,0.7316469661547295,0.7312928035283188,0.9245552223504876,0.8973635537356343,0.7991813174357371,0.9403042348935339,0.8318489602342635,0.89736922304351,0.7606109671588547,0.7249490531160754,0.8352990148927791,0.92591479916145,0.5915394918959649,0.22446908538576194,0.2866191884841594,0.544577087346221,0.6856357113152679,0.1502178250346391,0.3004165591711759,0.4377327967345903,0.5866621440685869,0.8295091702871753,0.8096927612144829,0.7072904614470494,0.9136048383583165,0.8629789167994205,0.9549971312780388,
CL:0000787,0.7167796068040901,0.3157203578735305,0.40291781463920917,,0.56599902991694,0.6154223556359842,0.6008260717229625,0.5693087311869078,0.3959485419276373,0.35004698829025793,,,,,0.554440399330063,,,0.5848374022300896,0.15490795505904723,,0.4056423329809502,0.35798234649313837,0.4413036222258891,,0.3828172171495456,,,0.31002716316014434,0.5091441458373569,0.4963973100339487,0.5497460174220915,0.49719685827741544,0.3377893710052231,0.0,0.16371964015889878,0.5411859283353877,0.6384047585421988,0.2578733141291464,0.2598037991031619,0.5136865033960103,0.2739965653416962,0.40911160250417733,0.4539761757721745,0.6054451549522362,0.18119108656891747,0.28437936167520905,0.21305672280179247,0.21731841219772494,0.30357887025319436,0.15333403887639716,0.5413432965559632,0.5387296289795758,0.36609871209875916,0.5480177359942953,0.24478537787455493,0.7685539914764766,0.4998369525470818,0.8491111045645926,0.294546784028864,0.4475915143182278,0.19468719478920216,0.5559381471435273,,,0.48478130518823065,0.3993524786141144,,,0.4564692273458521,0.6180053725106682,,,,,,,,,,0.3231646549354321,,0.5686643564315936,,,,,,,,,,,,,,0.5845044765567098,0.5648013352327158,0.6163541006845609,0.41645084520022085,0.5564590608810175,,,,,,,,,,,,,,,0.5289871232966321,,0.4992888362569063,,,,0.07791620204957596,0.16992130206853998,0.3267905255665223,0.30045502046580824,0.3119932955628005,0.3123658814929696,0.5492743706771274,0.2822013797009822,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0000788,0.729573376676176,0.4130038338941616,0.47071275909671517,,0.6706793471755447,0.6897603342103044,0.7024474327135558,0.6416239907461856,0.4537462676020387,0.44573974345024714,,,,,0.5849418575455694,,,0.5805827954068684,0.2560646789899774,,0.5592297535776014,0.46481408040131855,0.48643779581918306,,0.43537128180596735,,,0.46041061490098956,0.7123747507406695,0.6917277799643268,0.5860928278158878,0.6590350286176421,0.42184590342646094,0.17435259329028582,0.0,0.6094587458438229,0.7389420539864768,0.34198719491448504,0.3430364601183231,0.681278913281942,0.3896300974680578,0.6121505448334779,0.5510277455766246,0.6422444050682105,0.24820366154027615,0.4893982220621394,0.25957386790866693,0.38047535586684894,0.4289491589460502,0.20775820128964959,0.578190422603197,0.5899636841665853,0.4130437718021097,0.5764332807606892,0.27626477061836424,0.8016187896050744,0.538785997047626,0.8638934946666121,0.3460941897672646,0.48808163348833383,0.18672382153046538,0.5003058355274371,,,0.5398380863139827,0.4355704248643808,,,0.47940389585226795,0.630431723127936,,,,,,,,,,0.2851697706236263,,0.6012273388498999,,,,,,,,,,,,,,0.5651967520753436,0.5484272401850454,0.6753823498005876,0.4296683740436542,0.8285840041686231,,,,,,,,,,,,,,,0.5489250869233446,,0.5528856723488313,,,,0.1415210742001258,0.27808875033043357,0.3322411158092747,0.359211632819895,0.33939099235913006,0.36741420722783613,0.5680919254331653,0.35099699312508575,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0000794,0.7591753193890323,0.07897931376586587,0.5779831404420066,,0.6187697981649315,0.8709344399635733,0.9102966597596193,,0.48139892633926784,0.10410115269441944,,,,,0.685444563860503,,,0.6480208881843005,0.6013752011730772,,,0.19866411481131407,,,,,,,,,,,,0.45801340445859695,0.46107518643131273,,,0.0967423563572758,0.08575176047845354,,,,0.7526002222724063,0.6768892740631561,0.13099932839233291,,0.03856854066573897,,,0.6211368797256613,,0.7956629885742813,,,0.315041046690749,,0.6959708007302892,,,,0.08346863647904797,0.6421956349068564,,,0.6906160752217612,0.6396624625135237,,,0.6727174291512875,0.7521535799123107,,,,,,,,,,0.43632435848795603,,0.8041510258374956,,,,,,,,,,,,,,0.6205521666663578,0.6197587941231028,0.7004115032095174,0.0,,,,,,,,,,,,,,,,0.7050896331078176,,0.6948400920106611,,,,0.5763269702998304,0.5345285121107255,0.5557376806178385,0.5559587752122693,0.34273779768514384,0.5617443823904358,0.7427765562332324,0.5437595490626047,,,,,,,,,,,,,,,,,,,,,,,,,,,
